timestamp,datetime,resource_id,resource_type,location,previous_location,route_path
1062.0,2025-12-01T17:42:00+00:00,W0022,wagon,WS_02,,
1062.0,2025-12-01T17:42:00+00:00,LOCO_04,locomotive,track_19,WS_02,
1069.0,2025-12-01T17:49:00+00:00,LOCO_04,locomotive,retrofit2,track_19,
1075.0,2025-12-01T17:55:00+00:00,W0056,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0057,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0058,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0059,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0060,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0061,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0063,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0064,wagon,retrofit1,,
1075.0,2025-12-01T17:55:00+00:00,W0065,wagon,retrofit1,,
1077.0,2025-12-01T17:57:00+00:00,LOCO_04,locomotive,WS_03,retrofit2,
1077.0,2025-12-01T17:57:00+00:00,W0023,wagon,retrofit2,,retrofit2|WS_03
1077.0,2025-12-01T17:57:00+00:00,W0024,wagon,retrofit2,,retrofit2|WS_03
1082.0,2025-12-01T18:02:00+00:00,W0023,wagon,WS_03,,
1082.0,2025-12-01T18:02:00+00:00,W0024,wagon,WS_03,,
1088.0,2025-12-01T18:08:00+00:00,W0023,wagon,WS_03,,
1088.0,2025-12-01T18:08:00+00:00,W0024,wagon,WS_03,,
1088.0,2025-12-01T18:08:00+00:00,LOCO_04,locomotive,track_19,WS_03,
1096.5,2025-12-01T18:16:30+00:00,LOCO_04,locomotive,WS_01,track_19,
1103.5,2025-12-01T18:23:30+00:00,LOCO_04,locomotive,retrofitted1,WS_01,
1103.5,2025-12-01T18:23:30+00:00,W0019,wagon,WS_01,,WS_01|retrofitted1
1103.5,2025-12-01T18:23:30+00:00,W0020,wagon,WS_01,,WS_01|retrofitted1
1108.5,2025-12-01T18:28:30+00:00,W0019,wagon,retrofitted1,,
1108.5,2025-12-01T18:28:30+00:00,W0020,wagon,retrofitted1,,
1108.5,2025-12-01T18:28:30+00:00,LOCO_04,locomotive,track_19,retrofitted1,
1115.5,2025-12-01T18:35:30+00:00,LOCO_04,locomotive,retrofit2,track_19,
1122.0,2025-12-01T18:42:00+00:00,W0013,wagon,parking12,,
1122.0,2025-12-01T18:42:00+00:00,W0014,wagon,parking12,,
1122.0,2025-12-01T18:42:00+00:00,W0015,wagon,parking12,,
1122.0,2025-12-01T18:42:00+00:00,W0016,wagon,parking12,,
1122.0,2025-12-01T18:42:00+00:00,LOCO_02,locomotive,track_19,parking12,
1123.5,2025-12-01T18:43:30+00:00,LOCO_04,locomotive,WS_01,retrofit2,
1123.5,2025-12-01T18:43:30+00:00,W0025,wagon,retrofit2,,retrofit2|WS_01
1123.5,2025-12-01T18:43:30+00:00,W0026,wagon,retrofit2,,retrofit2|WS_01
1126.0,2025-12-01T18:46:00+00:00,LOCO_01,locomotive,track_19,retrofit1,
1128.5,2025-12-01T18:48:30+00:00,W0025,wagon,WS_01,,
1128.5,2025-12-01T18:48:30+00:00,W0026,wagon,WS_01,,
1131.0,2025-12-01T18:51:00+00:00,LOCO_01,locomotive,WS_02,track_19,
1134.5,2025-12-01T18:54:30+00:00,W0025,wagon,WS_01,,
1134.5,2025-12-01T18:54:30+00:00,W0026,wagon,WS_01,,
1134.5,2025-12-01T18:54:30+00:00,LOCO_04,locomotive,track_19,WS_01,
1137.5,2025-12-01T18:57:30+00:00,LOCO_03,locomotive,track_19,retrofit2,
1138.0,2025-12-01T18:58:00+00:00,LOCO_01,locomotive,retrofitted1,WS_02,
1138.0,2025-12-01T18:58:00+00:00,W0021,wagon,WS_02,,WS_02|retrofitted1
1138.0,2025-12-01T18:58:00+00:00,W0022,wagon,WS_02,,WS_02|retrofitted1
1142.5,2025-12-01T19:02:30+00:00,LOCO_04,locomotive,collection1,track_19,
1143.0,2025-12-01T19:03:00+00:00,W0021,wagon,retrofitted1,,
1143.0,2025-12-01T19:03:00+00:00,W0022,wagon,retrofitted1,,
1143.0,2025-12-01T19:03:00+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1148.5,2025-12-01T19:08:30+00:00,LOCO_01,locomotive,WS_03,track_19,
1150.0,2025-12-01T19:10:00+00:00,LOCO_03,locomotive,retrofit1,track_19,
1155.5,2025-12-01T19:15:30+00:00,LOCO_01,locomotive,retrofitted1,WS_03,
1155.5,2025-12-01T19:15:30+00:00,W0023,wagon,WS_03,,WS_03|retrofitted1
1155.5,2025-12-01T19:15:30+00:00,W0024,wagon,WS_03,,WS_03|retrofitted1
1158.0,2025-12-01T19:18:00+00:00,LOCO_03,locomotive,WS_02,retrofit1,
1158.0,2025-12-01T19:18:00+00:00,W0056,wagon,retrofit1,,retrofit1|WS_02
1158.0,2025-12-01T19:18:00+00:00,W0057,wagon,retrofit1,,retrofit1|WS_02
1160.5,2025-12-01T19:20:30+00:00,W0023,wagon,retrofitted1,,
1160.5,2025-12-01T19:20:30+00:00,W0024,wagon,retrofitted1,,
1160.5,2025-12-01T19:20:30+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1163.0,2025-12-01T19:23:00+00:00,W0056,wagon,WS_02,,
1163.0,2025-12-01T19:23:00+00:00,W0057,wagon,WS_02,,
1167.5,2025-12-01T19:27:30+00:00,LOCO_01,locomotive,retrofit2,track_19,
1169.0,2025-12-01T19:29:00+00:00,W0056,wagon,WS_02,,
1169.0,2025-12-01T19:29:00+00:00,W0057,wagon,WS_02,,
1169.0,2025-12-01T19:29:00+00:00,LOCO_03,locomotive,track_19,WS_02,
1175.5,2025-12-01T19:35:30+00:00,LOCO_01,locomotive,WS_03,retrofit2,
1175.5,2025-12-01T19:35:30+00:00,W0027,wagon,retrofit2,,retrofit2|WS_03
1175.5,2025-12-01T19:35:30+00:00,W0028,wagon,retrofit2,,retrofit2|WS_03
1180.5,2025-12-01T19:40:30+00:00,W0027,wagon,WS_03,,
1180.5,2025-12-01T19:40:30+00:00,W0028,wagon,WS_03,,
1182.0,2025-12-01T19:42:00+00:00,LOCO_03,locomotive,retrofitted1,track_19,
1186.5,2025-12-01T19:46:30+00:00,W0027,wagon,WS_03,,
1186.5,2025-12-01T19:46:30+00:00,W0028,wagon,WS_03,,
1186.5,2025-12-01T19:46:30+00:00,LOCO_01,locomotive,track_19,WS_03,
1192.0,2025-12-01T19:52:00+00:00,LOCO_03,locomotive,parking13,retrofitted1,
1195.0,2025-12-01T19:55:00+00:00,LOCO_02,locomotive,WS_01,track_19,
1202.0,2025-12-01T20:02:00+00:00,LOCO_02,locomotive,retrofitted1,WS_01,
1202.0,2025-12-01T20:02:00+00:00,W0025,wagon,WS_01,,WS_01|retrofitted1
1202.0,2025-12-01T20:02:00+00:00,W0026,wagon,WS_01,,WS_01|retrofitted1
1207.0,2025-12-01T20:07:00+00:00,W0025,wagon,retrofitted1,,
1207.0,2025-12-01T20:07:00+00:00,W0026,wagon,retrofitted1,,
1207.0,2025-12-01T20:07:00+00:00,LOCO_02,locomotive,track_19,retrofitted1,
1214.0,2025-12-01T20:14:00+00:00,LOCO_01,locomotive,retrofit1,track_19,
1215.5,2025-12-01T20:15:30+00:00,LOCO_04,locomotive,retrofit1,collection1,
1215.5,2025-12-01T20:15:30+00:00,W0038,wagon,collection1,,collection1|Mainline|retrofit1
1215.5,2025-12-01T20:15:30+00:00,W0039,wagon,collection1,,collection1|Mainline|retrofit1
1215.5,2025-12-01T20:15:30+00:00,W0040,wagon,collection1,,collection1|Mainline|retrofit1
1215.5,2025-12-01T20:15:30+00:00,W0041,wagon,collection1,,collection1|Mainline|retrofit1
1215.5,2025-12-01T20:15:30+00:00,W0042,wagon,collection1,,collection1|Mainline|retrofit1
1215.5,2025-12-01T20:15:30+00:00,W0043,wagon,collection1,,collection1|Mainline|retrofit1
1222.0,2025-12-01T20:22:00+00:00,LOCO_01,locomotive,WS_01,retrofit1,
1222.0,2025-12-01T20:22:00+00:00,W0058,wagon,retrofit1,,retrofit1|WS_01
1222.0,2025-12-01T20:22:00+00:00,W0059,wagon,retrofit1,,retrofit1|WS_01
1224.0,2025-12-01T20:24:00+00:00,LOCO_02,locomotive,collection2,track_19,
1224.0,2025-12-01T20:24:00+00:00,W0066,wagon,collection1,,
1224.0,2025-12-01T20:24:00+00:00,W0067,wagon,collection1,,
1224.0,2025-12-01T20:24:00+00:00,W0068,wagon,collection1,,
1224.0,2025-12-01T20:24:00+00:00,W0069,wagon,collection1,,
1224.0,2025-12-01T20:24:00+00:00,W0070,wagon,collection1,,
1224.0,2025-12-01T20:24:00+00:00,W0071,wagon,collection1,,
1224.0,2025-12-01T20:24:00+00:00,W0072,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0073,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0074,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0075,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0077,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0078,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0079,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0081,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0082,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0083,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0084,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0085,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0086,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0087,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0088,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0089,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0090,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0091,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0092,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0094,wagon,collection2,,
1224.0,2025-12-01T20:24:00+00:00,W0095,wagon,collection2,,
1227.0,2025-12-01T20:27:00+00:00,W0058,wagon,WS_01,,
1227.0,2025-12-01T20:27:00+00:00,W0059,wagon,WS_01,,
1233.0,2025-12-01T20:33:00+00:00,W0058,wagon,WS_01,,
1233.0,2025-12-01T20:33:00+00:00,W0059,wagon,WS_01,,
1233.0,2025-12-01T20:33:00+00:00,LOCO_01,locomotive,track_19,WS_01,
1238.0,2025-12-01T20:38:00+00:00,LOCO_01,locomotive,WS_02,track_19,
1245.0,2025-12-01T20:45:00+00:00,LOCO_01,locomotive,retrofitted1,WS_02,
1245.0,2025-12-01T20:45:00+00:00,W0056,wagon,WS_02,,WS_02|retrofitted1
1245.0,2025-12-01T20:45:00+00:00,W0057,wagon,WS_02,,WS_02|retrofitted1
1250.0,2025-12-01T20:50:00+00:00,W0056,wagon,retrofitted1,,
1250.0,2025-12-01T20:50:00+00:00,W0057,wagon,retrofitted1,,
1250.0,2025-12-01T20:50:00+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1255.0,2025-12-01T20:55:00+00:00,LOCO_01,locomotive,WS_03,track_19,
1259.5,2025-12-01T20:59:30+00:00,W0017,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,W0018,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,W0019,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,W0020,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,W0021,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,W0022,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,W0023,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,W0024,wagon,parking13,,
1259.5,2025-12-01T20:59:30+00:00,LOCO_03,locomotive,track_19,parking13,
1262.0,2025-12-01T21:02:00+00:00,LOCO_01,locomotive,retrofitted1,WS_03,
1262.0,2025-12-01T21:02:00+00:00,W0027,wagon,WS_03,,WS_03|retrofitted1
1262.0,2025-12-01T21:02:00+00:00,W0028,wagon,WS_03,,WS_03|retrofitted1
1267.0,2025-12-01T21:07:00+00:00,W0027,wagon,retrofitted1,,
1267.0,2025-12-01T21:07:00+00:00,W0028,wagon,retrofitted1,,
1267.0,2025-12-01T21:07:00+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1274.0,2025-12-01T21:14:00+00:00,LOCO_01,locomotive,retrofit2,track_19,
1275.5,2025-12-01T21:15:30+00:00,W0038,wagon,retrofit1,,
1275.5,2025-12-01T21:15:30+00:00,W0039,wagon,retrofit1,,
1275.5,2025-12-01T21:15:30+00:00,W0040,wagon,retrofit1,,
1275.5,2025-12-01T21:15:30+00:00,W0041,wagon,retrofit1,,
1275.5,2025-12-01T21:15:30+00:00,W0042,wagon,retrofit1,,
1275.5,2025-12-01T21:15:30+00:00,W0043,wagon,retrofit1,,
1282.0,2025-12-01T21:22:00+00:00,LOCO_01,locomotive,WS_02,retrofit2,
1282.0,2025-12-01T21:22:00+00:00,W0029,wagon,retrofit2,,retrofit2|WS_02
1282.0,2025-12-01T21:22:00+00:00,W0030,wagon,retrofit2,,retrofit2|WS_02
1287.0,2025-12-01T21:27:00+00:00,W0029,wagon,WS_02,,
1287.0,2025-12-01T21:27:00+00:00,W0030,wagon,WS_02,,
1293.0,2025-12-01T21:33:00+00:00,W0029,wagon,WS_02,,
1293.0,2025-12-01T21:33:00+00:00,W0030,wagon,WS_02,,
1293.0,2025-12-01T21:33:00+00:00,LOCO_01,locomotive,track_19,WS_02,
1297.0,2025-12-01T21:37:00+00:00,LOCO_02,locomotive,retrofit2,collection2,
1297.0,2025-12-01T21:37:00+00:00,W0072,wagon,collection2,,collection2|Mainline|retrofit2
1297.0,2025-12-01T21:37:00+00:00,W0073,wagon,collection2,,collection2|Mainline|retrofit2
1297.0,2025-12-01T21:37:00+00:00,W0074,wagon,collection2,,collection2|Mainline|retrofit2
1297.0,2025-12-01T21:37:00+00:00,W0075,wagon,collection2,,collection2|Mainline|retrofit2
1297.0,2025-12-01T21:37:00+00:00,W0077,wagon,collection2,,collection2|Mainline|retrofit2
1297.0,2025-12-01T21:37:00+00:00,W0078,wagon,collection2,,collection2|Mainline|retrofit2
1300.0,2025-12-01T21:40:00+00:00,LOCO_01,locomotive,retrofit1,track_19,
1308.0,2025-12-01T21:48:00+00:00,LOCO_01,locomotive,WS_03,retrofit1,
1308.0,2025-12-01T21:48:00+00:00,W0060,wagon,retrofit1,,retrofit1|WS_03
1308.0,2025-12-01T21:48:00+00:00,W0061,wagon,retrofit1,,retrofit1|WS_03
1308.5,2025-12-01T21:48:30+00:00,LOCO_04,locomotive,track_19,retrofit1,
1313.0,2025-12-01T21:53:00+00:00,W0060,wagon,WS_03,,
1313.0,2025-12-01T21:53:00+00:00,W0061,wagon,WS_03,,
1313.5,2025-12-01T21:53:30+00:00,LOCO_04,locomotive,WS_01,track_19,
1319.0,2025-12-01T21:59:00+00:00,W0060,wagon,WS_03,,
1319.0,2025-12-01T21:59:00+00:00,W0061,wagon,WS_03,,
1319.0,2025-12-01T21:59:00+00:00,LOCO_01,locomotive,track_19,WS_03,
1319.5,2025-12-01T21:59:30+00:00,LOCO_03,locomotive,collection1,track_19,
1320.5,2025-12-01T22:00:30+00:00,LOCO_04,locomotive,retrofitted1,WS_01,
1320.5,2025-12-01T22:00:30+00:00,W0058,wagon,WS_01,,WS_01|retrofitted1
1320.5,2025-12-01T22:00:30+00:00,W0059,wagon,WS_01,,WS_01|retrofitted1
1324.0,2025-12-01T22:04:00+00:00,LOCO_01,locomotive,retrofitted1,track_19,
1325.5,2025-12-01T22:05:30+00:00,W0058,wagon,retrofitted1,,
1325.5,2025-12-01T22:05:30+00:00,W0059,wagon,retrofitted1,,
1325.5,2025-12-01T22:05:30+00:00,LOCO_04,locomotive,track_19,retrofitted1,
1332.5,2025-12-01T22:12:30+00:00,LOCO_04,locomotive,retrofit2,track_19,
1333.0,2025-12-01T22:13:00+00:00,LOCO_01,locomotive,parking14,retrofitted1,
1340.5,2025-12-01T22:20:30+00:00,LOCO_04,locomotive,WS_01,retrofit2,
1340.5,2025-12-01T22:20:30+00:00,W0031,wagon,retrofit2,,retrofit2|WS_01
1340.5,2025-12-01T22:20:30+00:00,W0032,wagon,retrofit2,,retrofit2|WS_01
1345.5,2025-12-01T22:25:30+00:00,W0031,wagon,WS_01,,
1345.5,2025-12-01T22:25:30+00:00,W0032,wagon,WS_01,,
1351.5,2025-12-01T22:31:30+00:00,W0031,wagon,WS_01,,
1351.5,2025-12-01T22:31:30+00:00,W0032,wagon,WS_01,,
1351.5,2025-12-01T22:31:30+00:00,LOCO_04,locomotive,track_19,WS_01,
1356.5,2025-12-01T22:36:30+00:00,LOCO_04,locomotive,WS_02,track_19,
1357.0,2025-12-01T22:37:00+00:00,W0072,wagon,retrofit2,,
1357.0,2025-12-01T22:37:00+00:00,W0073,wagon,retrofit2,,
1357.0,2025-12-01T22:37:00+00:00,W0074,wagon,retrofit2,,
1357.0,2025-12-01T22:37:00+00:00,W0075,wagon,retrofit2,,
1357.0,2025-12-01T22:37:00+00:00,W0077,wagon,retrofit2,,
1357.0,2025-12-01T22:37:00+00:00,W0078,wagon,retrofit2,,
1363.5,2025-12-01T22:43:30+00:00,LOCO_04,locomotive,retrofitted1,WS_02,
1363.5,2025-12-01T22:43:30+00:00,W0029,wagon,WS_02,,WS_02|retrofitted1
1363.5,2025-12-01T22:43:30+00:00,W0030,wagon,WS_02,,WS_02|retrofitted1
1368.5,2025-12-01T22:48:30+00:00,W0029,wagon,retrofitted1,,
1368.5,2025-12-01T22:48:30+00:00,W0030,wagon,retrofitted1,,
1368.5,2025-12-01T22:48:30+00:00,LOCO_04,locomotive,track_19,retrofitted1,
1375.5,2025-12-01T22:55:30+00:00,LOCO_04,locomotive,retrofit1,track_19,
1383.5,2025-12-01T23:03:30+00:00,LOCO_04,locomotive,WS_02,retrofit1,
1383.5,2025-12-01T23:03:30+00:00,W0063,wagon,retrofit1,,retrofit1|WS_02
1383.5,2025-12-01T23:03:30+00:00,W0064,wagon,retrofit1,,retrofit1|WS_02
1388.5,2025-12-01T23:08:30+00:00,W0063,wagon,WS_02,,
1388.5,2025-12-01T23:08:30+00:00,W0064,wagon,WS_02,,
1390.0,2025-12-01T23:10:00+00:00,LOCO_02,locomotive,track_19,retrofit2,
1392.5,2025-12-01T23:12:30+00:00,LOCO_03,locomotive,retrofit1,collection1,
1392.5,2025-12-01T23:12:30+00:00,W0044,wagon,collection1,,collection1|Mainline|retrofit1
1392.5,2025-12-01T23:12:30+00:00,W0045,wagon,collection1,,collection1|Mainline|retrofit1
1392.5,2025-12-01T23:12:30+00:00,W0046,wagon,collection1,,collection1|Mainline|retrofit1
1392.5,2025-12-01T23:12:30+00:00,W0047,wagon,collection1,,collection1|Mainline|retrofit1
1392.5,2025-12-01T23:12:30+00:00,W0048,wagon,collection1,,collection1|Mainline|retrofit1
1392.5,2025-12-01T23:12:30+00:00,W0049,wagon,collection1,,collection1|Mainline|retrofit1
1394.5,2025-12-01T23:14:30+00:00,W0063,wagon,WS_02,,
1394.5,2025-12-01T23:14:30+00:00,W0064,wagon,WS_02,,
1394.5,2025-12-01T23:14:30+00:00,LOCO_04,locomotive,track_19,WS_02,
1395.0,2025-12-01T23:15:00+00:00,LOCO_02,locomotive,WS_03,track_19,
1398.5,2025-12-01T23:18:30+00:00,W0025,wagon,parking14,,
1398.5,2025-12-01T23:18:30+00:00,W0026,wagon,parking14,,
1398.5,2025-12-01T23:18:30+00:00,W0056,wagon,parking14,,
1398.5,2025-12-01T23:18:30+00:00,W0057,wagon,parking14,,
1398.5,2025-12-01T23:18:30+00:00,W0027,wagon,parking14,,
1398.5,2025-12-01T23:18:30+00:00,W0028,wagon,parking14,,
1398.5,2025-12-01T23:18:30+00:00,LOCO_01,locomotive,track_19,parking14,
1399.5,2025-12-01T23:19:30+00:00,LOCO_04,locomotive,collection2,track_19,
1402.0,2025-12-01T23:22:00+00:00,LOCO_02,locomotive,retrofitted1,WS_03,
1402.0,2025-12-01T23:22:00+00:00,W0060,wagon,WS_03,,WS_03|retrofitted1
1402.0,2025-12-01T23:22:00+00:00,W0061,wagon,WS_03,,WS_03|retrofitted1
1407.0,2025-12-01T23:27:00+00:00,W0060,wagon,retrofitted1,,
1407.0,2025-12-01T23:27:00+00:00,W0061,wagon,retrofitted1,,
1407.0,2025-12-01T23:27:00+00:00,LOCO_02,locomotive,track_19,retrofitted1,
1412.0,2025-12-01T23:32:00+00:00,LOCO_02,locomotive,WS_01,track_19,
1419.0,2025-12-01T23:39:00+00:00,LOCO_02,locomotive,retrofitted1,WS_01,
1419.0,2025-12-01T23:39:00+00:00,W0031,wagon,WS_01,,WS_01|retrofitted1
1419.0,2025-12-01T23:39:00+00:00,W0032,wagon,WS_01,,WS_01|retrofitted1
1424.0,2025-12-01T23:44:00+00:00,W0031,wagon,retrofitted1,,
1424.0,2025-12-01T23:44:00+00:00,W0032,wagon,retrofitted1,,
1424.0,2025-12-01T23:44:00+00:00,LOCO_02,locomotive,track_19,retrofitted1,
1431.0,2025-12-01T23:51:00+00:00,LOCO_02,locomotive,retrofit2,track_19,
1439.0,2025-12-01T23:59:00+00:00,LOCO_02,locomotive,WS_03,retrofit2,
1439.0,2025-12-01T23:59:00+00:00,W0033,wagon,retrofit2,,retrofit2|WS_03
1439.0,2025-12-01T23:59:00+00:00,W0034,wagon,retrofit2,,retrofit2|WS_03
1444.0,2025-12-02T00:04:00+00:00,W0033,wagon,WS_03,,
1444.0,2025-12-02T00:04:00+00:00,W0034,wagon,WS_03,,
1450.0,2025-12-02T00:10:00+00:00,W0033,wagon,WS_03,,
1450.0,2025-12-02T00:10:00+00:00,W0034,wagon,WS_03,,
1450.0,2025-12-02T00:10:00+00:00,LOCO_02,locomotive,track_19,WS_03,
1452.5,2025-12-02T00:12:30+00:00,W0044,wagon,retrofit1,,
1452.5,2025-12-02T00:12:30+00:00,W0045,wagon,retrofit1,,
1452.5,2025-12-02T00:12:30+00:00,W0046,wagon,retrofit1,,
1452.5,2025-12-02T00:12:30+00:00,W0047,wagon,retrofit1,,
1452.5,2025-12-02T00:12:30+00:00,W0048,wagon,retrofit1,,
1452.5,2025-12-02T00:12:30+00:00,W0049,wagon,retrofit1,,
1457.0,2025-12-02T00:17:00+00:00,LOCO_02,locomotive,retrofit1,track_19,
1458.5,2025-12-02T00:18:30+00:00,LOCO_01,locomotive,WS_02,track_19,
1465.0,2025-12-02T00:25:00+00:00,LOCO_02,locomotive,WS_01,retrofit1,
1465.0,2025-12-02T00:25:00+00:00,W0065,wagon,retrofit1,,retrofit1|WS_01
1465.0,2025-12-02T00:25:00+00:00,W0038,wagon,retrofit1,,retrofit1|WS_01
1465.5,2025-12-02T00:25:30+00:00,LOCO_01,locomotive,retrofitted1,WS_02,
1465.5,2025-12-02T00:25:30+00:00,W0063,wagon,WS_02,,WS_02|retrofitted1
1465.5,2025-12-02T00:25:30+00:00,W0064,wagon,WS_02,,WS_02|retrofitted1
1470.0,2025-12-02T00:30:00+00:00,W0065,wagon,WS_01,,
1470.0,2025-12-02T00:30:00+00:00,W0038,wagon,WS_01,,
1470.5,2025-12-02T00:30:30+00:00,LOCO_04,locomotive,retrofit2,collection2,
1470.5,2025-12-02T00:30:30+00:00,W0079,wagon,collection2,,collection2|Mainline|retrofit2
1470.5,2025-12-02T00:30:30+00:00,W0081,wagon,collection2,,collection2|Mainline|retrofit2
1470.5,2025-12-02T00:30:30+00:00,W0082,wagon,collection2,,collection2|Mainline|retrofit2
1470.5,2025-12-02T00:30:30+00:00,W0083,wagon,collection2,,collection2|Mainline|retrofit2
1470.5,2025-12-02T00:30:30+00:00,W0084,wagon,collection2,,collection2|Mainline|retrofit2
1470.5,2025-12-02T00:30:30+00:00,W0063,wagon,retrofitted1,,
1470.5,2025-12-02T00:30:30+00:00,W0064,wagon,retrofitted1,,
1470.5,2025-12-02T00:30:30+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1475.5,2025-12-02T00:35:30+00:00,LOCO_01,locomotive,retrofitted1,track_19,
1476.0,2025-12-02T00:36:00+00:00,W0065,wagon,WS_01,,
1476.0,2025-12-02T00:36:00+00:00,W0038,wagon,WS_01,,
1476.0,2025-12-02T00:36:00+00:00,LOCO_02,locomotive,track_19,WS_01,
1483.0,2025-12-02T00:43:00+00:00,LOCO_02,locomotive,retrofit2,track_19,
1485.5,2025-12-02T00:45:30+00:00,LOCO_03,locomotive,track_19,retrofit1,
1485.5,2025-12-02T00:45:30+00:00,LOCO_01,locomotive,parking15,retrofitted1,
1490.5,2025-12-02T00:50:30+00:00,LOCO_03,locomotive,collection1,track_19,
1491.0,2025-12-02T00:51:00+00:00,LOCO_02,locomotive,WS_02,retrofit2,
1491.0,2025-12-02T00:51:00+00:00,W0035,wagon,retrofit2,,retrofit2|WS_02
1491.0,2025-12-02T00:51:00+00:00,W0036,wagon,retrofit2,,retrofit2|WS_02
1496.0,2025-12-02T00:56:00+00:00,W0035,wagon,WS_02,,
1496.0,2025-12-02T00:56:00+00:00,W0036,wagon,WS_02,,
1502.0,2025-12-02T01:02:00+00:00,W0035,wagon,WS_02,,
1502.0,2025-12-02T01:02:00+00:00,W0036,wagon,WS_02,,
1502.0,2025-12-02T01:02:00+00:00,LOCO_02,locomotive,track_19,WS_02,
1510.5,2025-12-02T01:10:30+00:00,LOCO_02,locomotive,WS_03,track_19,
1512.0,2025-12-02T01:12:00+00:00,W0097,wagon,collection1,,
1512.0,2025-12-02T01:12:00+00:00,W0099,wagon,collection1,,
1512.0,2025-12-02T01:12:00+00:00,W0100,wagon,collection1,,
1512.0,2025-12-02T01:12:00+00:00,W0101,wagon,collection1,,
1512.0,2025-12-02T01:12:00+00:00,W0102,wagon,collection1,,
1512.0,2025-12-02T01:12:00+00:00,W0103,wagon,collection1,,
1512.0,2025-12-02T01:12:00+00:00,W0104,wagon,collection1,,
1517.5,2025-12-02T01:17:30+00:00,LOCO_02,locomotive,retrofitted1,WS_03,
1517.5,2025-12-02T01:17:30+00:00,W0033,wagon,WS_03,,WS_03|retrofitted1
1517.5,2025-12-02T01:17:30+00:00,W0034,wagon,WS_03,,WS_03|retrofitted1
1522.5,2025-12-02T01:22:30+00:00,W0033,wagon,retrofitted1,,
1522.5,2025-12-02T01:22:30+00:00,W0034,wagon,retrofitted1,,
1522.5,2025-12-02T01:22:30+00:00,LOCO_02,locomotive,track_19,retrofitted1,
1529.5,2025-12-02T01:29:30+00:00,LOCO_02,locomotive,retrofit1,track_19,
1530.5,2025-12-02T01:30:30+00:00,W0079,wagon,retrofit2,,
1530.5,2025-12-02T01:30:30+00:00,W0081,wagon,retrofit2,,
1530.5,2025-12-02T01:30:30+00:00,W0082,wagon,retrofit2,,
1530.5,2025-12-02T01:30:30+00:00,W0083,wagon,retrofit2,,
1530.5,2025-12-02T01:30:30+00:00,W0084,wagon,retrofit2,,
1537.5,2025-12-02T01:37:30+00:00,LOCO_02,locomotive,WS_03,retrofit1,
1537.5,2025-12-02T01:37:30+00:00,W0039,wagon,retrofit1,,retrofit1|WS_03
1537.5,2025-12-02T01:37:30+00:00,W0040,wagon,retrofit1,,retrofit1|WS_03
1542.5,2025-12-02T01:42:30+00:00,W0039,wagon,WS_03,,
1542.5,2025-12-02T01:42:30+00:00,W0040,wagon,WS_03,,
1548.5,2025-12-02T01:48:30+00:00,W0039,wagon,WS_03,,
1548.5,2025-12-02T01:48:30+00:00,W0040,wagon,WS_03,,
