timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
1990.5,2025-12-02T09:10:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
1996.0,2025-12-02T09:16:00+00:00,LOCO_02,MOVING,retrofit1,WS_03,
2001.5,2025-12-02T09:21:30+00:00,LOCO_01,MOVING,collection2,retrofit1,
2007.0,2025-12-02T09:27:00+00:00,LOCO_02,MOVING,WS_03,track_19,
2012.0,2025-12-02T09:32:00+00:00,LOCO_02,MOVING,track_19,WS_01,
2012.5,2025-12-02T09:32:30+00:00,LOCO_04,MOVING,parking14,track_19,
2015.5,2025-12-02T09:35:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
2019.0,2025-12-02T09:39:00+00:00,LOCO_02,MOVING,WS_01,retrofitted1,
2024.0,2025-12-02T09:44:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,
2029.0,2025-12-02T09:49:00+00:00,LOCO_02,MOVING,track_19,WS_02,
2030.5,2025-12-02T09:50:30+00:00,LOCO_03,MOVING,collection1,retrofit2,
2036.0,2025-12-02T09:56:00+00:00,LOCO_02,MOVING,WS_02,retrofitted1,
2041.0,2025-12-02T10:01:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,
2048.0,2025-12-02T10:08:00+00:00,LOCO_02,MOVING,track_19,retrofit2,
2056.0,2025-12-02T10:16:00+00:00,LOCO_02,MOVING,retrofit2,WS_01,
2067.0,2025-12-02T10:27:00+00:00,LOCO_02,MOVING,WS_01,track_19,
2072.5,2025-12-02T10:32:30+00:00,LOCO_04,MOVING,track_19,WS_03,
2074.0,2025-12-02T10:34:00+00:00,LOCO_02,MOVING,track_19,retrofit1,
2079.5,2025-12-02T10:39:30+00:00,LOCO_04,MOVING,WS_03,retrofitted1,
2082.0,2025-12-02T10:42:00+00:00,LOCO_02,MOVING,retrofit1,WS_02,
2084.5,2025-12-02T10:44:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
2088.5,2025-12-02T10:48:30+00:00,LOCO_01,MOVING,retrofit1,track_19,
2089.5,2025-12-02T10:49:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
2089.5,2025-12-02T10:49:30+00:00,LOCO_04,MOVING,track_19,retrofitted1,
2093.0,2025-12-02T10:53:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2093.5,2025-12-02T10:53:30+00:00,LOCO_01,PARKING,,,
2093.5,2025-12-02T10:53:30+00:00,LOCO_01,MOVING,track_19,collection3,
2098.5,2025-12-02T10:58:30+00:00,LOCO_04,MOVING,retrofitted1,parking12,
2100.0,2025-12-02T11:00:00+00:00,LOCO_02,MOVING,track_19,retrofit2,
2108.0,2025-12-02T11:08:00+00:00,LOCO_02,MOVING,retrofit2,WS_03,
2119.0,2025-12-02T11:19:00+00:00,LOCO_02,MOVING,WS_03,track_19,
2124.0,2025-12-02T11:24:00+00:00,LOCO_02,MOVING,track_19,collection2,
2129.5,2025-12-02T11:29:30+00:00,LOCO_03,MOVING,retrofit2,track_19,
2134.5,2025-12-02T11:34:30+00:00,LOCO_03,PARKING,,,
2134.5,2025-12-02T11:34:30+00:00,LOCO_03,MOVING,track_19,WS_01,
2141.5,2025-12-02T11:41:30+00:00,LOCO_03,MOVING,WS_01,retrofitted1,
2146.5,2025-12-02T11:46:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
2153.5,2025-12-02T11:53:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
2153.5,2025-12-02T11:53:30+00:00,LOCO_03,MOVING,track_19,retrofit1,
2160.5,2025-12-02T12:00:30+00:00,LOCO_01,MOVING,collection3,retrofit1,
2161.5,2025-12-02T12:01:30+00:00,LOCO_03,MOVING,retrofit1,WS_01,
2164.0,2025-12-02T12:04:00+00:00,LOCO_04,MOVING,parking12,track_19,
2172.5,2025-12-02T12:12:30+00:00,LOCO_03,MOVING,WS_01,track_19,
2177.5,2025-12-02T12:17:30+00:00,LOCO_03,MOVING,track_19,collection1,
2184.0,2025-12-02T12:24:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2191.0,2025-12-02T12:31:00+00:00,LOCO_02,MOVING,collection2,retrofit2,
2224.0,2025-12-02T13:04:00+00:00,LOCO_04,MOVING,track_19,WS_02,
2231.0,2025-12-02T13:11:00+00:00,LOCO_04,MOVING,WS_02,retrofitted1,
2235.5,2025-12-02T13:15:30+00:00,LOCO_01,MOVING,retrofit1,track_19,
2236.0,2025-12-02T13:16:00+00:00,LOCO_04,MOVING,retrofitted1,track_19,
2237.5,2025-12-02T13:17:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
2240.5,2025-12-02T13:20:30+00:00,LOCO_01,PARKING,,,
2240.5,2025-12-02T13:20:30+00:00,LOCO_03,MOVING,collection1,retrofit1,
2240.5,2025-12-02T13:20:30+00:00,LOCO_01,MOVING,track_19,WS_03,
2241.0,2025-12-02T13:21:00+00:00,LOCO_04,ALLOCATED,,,batch_transport
2241.0,2025-12-02T13:21:00+00:00,LOCO_04,MOVING,track_19,retrofitted1,
2247.5,2025-12-02T13:27:30+00:00,LOCO_01,MOVING,WS_03,retrofitted1,
2249.0,2025-12-02T13:29:00+00:00,LOCO_04,MOVING,retrofitted1,parking11,
2252.5,2025-12-02T13:32:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,
2257.5,2025-12-02T13:37:30+00:00,LOCO_01,MOVING,track_19,WS_01,
2264.5,2025-12-02T13:44:30+00:00,LOCO_01,MOVING,WS_01,retrofitted1,
2266.0,2025-12-02T13:46:00+00:00,LOCO_02,MOVING,retrofit2,track_19,
2269.5,2025-12-02T13:49:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,
2271.0,2025-12-02T13:51:00+00:00,LOCO_02,PARKING,,,
2273.0,2025-12-02T13:53:00+00:00,LOCO_02,MOVING,track_19,retrofit2,
2276.5,2025-12-02T13:56:30+00:00,LOCO_01,MOVING,track_19,retrofit1,
2281.0,2025-12-02T14:01:00+00:00,LOCO_02,MOVING,retrofit2,WS_02,
2284.5,2025-12-02T14:04:30+00:00,LOCO_01,MOVING,retrofit1,WS_03,
2292.0,2025-12-02T14:12:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2295.5,2025-12-02T14:15:30+00:00,LOCO_01,MOVING,WS_03,track_19,
2297.0,2025-12-02T14:17:00+00:00,LOCO_02,MOVING,track_19,collection2,
2302.5,2025-12-02T14:22:30+00:00,LOCO_01,MOVING,track_19,retrofit2,
2303.5,2025-12-02T14:23:30+00:00,LOCO_03,MOVING,retrofit1,track_19,
2308.5,2025-12-02T14:28:30+00:00,LOCO_03,PARKING,,,
2308.5,2025-12-02T14:28:30+00:00,LOCO_03,MOVING,track_19,collection1,
2310.5,2025-12-02T14:30:30+00:00,LOCO_01,MOVING,retrofit2,WS_01,
2312.5,2025-12-02T14:32:30+00:00,LOCO_04,MOVING,parking11,track_19,
2321.5,2025-12-02T14:41:30+00:00,LOCO_01,MOVING,WS_01,track_19,
2352.5,2025-12-02T15:12:30+00:00,LOCO_01,MOVING,track_19,WS_02,
2357.0,2025-12-02T15:17:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2359.5,2025-12-02T15:19:30+00:00,LOCO_01,MOVING,WS_02,retrofitted1,
2364.0,2025-12-02T15:24:00+00:00,LOCO_02,MOVING,collection2,retrofit1,
2364.5,2025-12-02T15:24:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,
2368.5,2025-12-02T15:28:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
2369.5,2025-12-02T15:29:30+00:00,LOCO_01,MOVING,track_19,WS_03,
2374.5,2025-12-02T15:34:30+00:00,LOCO_04,MOVING,track_19,retrofit1,
2376.5,2025-12-02T15:36:30+00:00,LOCO_01,MOVING,WS_03,retrofitted1,
2377.5,2025-12-02T15:37:30+00:00,LOCO_03,MOVING,collection1,retrofit2,
2381.5,2025-12-02T15:41:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,
2382.5,2025-12-02T15:42:30+00:00,LOCO_04,MOVING,retrofit1,WS_02,
2386.5,2025-12-02T15:46:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
2386.5,2025-12-02T15:46:30+00:00,LOCO_01,MOVING,track_19,retrofitted1,
2393.5,2025-12-02T15:53:30+00:00,LOCO_04,MOVING,WS_02,track_19,
2396.5,2025-12-02T15:56:30+00:00,LOCO_01,MOVING,retrofitted1,parking13,
2398.5,2025-12-02T15:58:30+00:00,LOCO_04,MOVING,track_19,collection3,
2439.0,2025-12-02T16:39:00+00:00,LOCO_02,MOVING,retrofit1,track_19,
2444.0,2025-12-02T16:44:00+00:00,LOCO_02,PARKING,,,
2444.0,2025-12-02T16:44:00+00:00,LOCO_02,MOVING,track_19,WS_01,
2451.0,2025-12-02T16:51:00+00:00,LOCO_02,MOVING,WS_01,retrofitted1,
2456.0,2025-12-02T16:56:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,
2458.5,2025-12-02T16:58:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
2458.5,2025-12-02T16:58:30+00:00,LOCO_03,MOVING,retrofit2,track_19,
2463.0,2025-12-02T17:03:00+00:00,LOCO_02,MOVING,track_19,retrofit2,
2463.5,2025-12-02T17:03:30+00:00,LOCO_04,MOVING,collection3,retrofit1,
2463.5,2025-12-02T17:03:30+00:00,LOCO_03,PARKING,,,
2463.5,2025-12-02T17:03:30+00:00,LOCO_03,MOVING,track_19,collection2,
2464.0,2025-12-02T17:04:00+00:00,LOCO_01,MOVING,parking13,track_19,
2471.0,2025-12-02T17:11:00+00:00,LOCO_02,MOVING,retrofit2,WS_03,
2482.0,2025-12-02T17:22:00+00:00,LOCO_02,MOVING,WS_03,track_19,
2487.0,2025-12-02T17:27:00+00:00,LOCO_02,MOVING,track_19,WS_02,
2494.0,2025-12-02T17:34:00+00:00,LOCO_02,MOVING,WS_02,retrofitted1,
2499.0,2025-12-02T17:39:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,
2506.0,2025-12-02T17:46:00+00:00,LOCO_02,MOVING,track_19,retrofit1,
2514.0,2025-12-02T17:54:00+00:00,LOCO_02,MOVING,retrofit1,WS_01,
2523.5,2025-12-02T18:03:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
2524.0,2025-12-02T18:04:00+00:00,LOCO_01,MOVING,track_19,collection1,
2525.0,2025-12-02T18:05:00+00:00,LOCO_02,MOVING,WS_01,track_19,
2528.5,2025-12-02T18:08:30+00:00,LOCO_03,MOVING,collection2,retrofit2,
2532.0,2025-12-02T18:12:00+00:00,LOCO_02,MOVING,track_19,retrofit2,
2532.5,2025-12-02T18:12:30+00:00,LOCO_04,MOVING,retrofit1,track_19,
2537.5,2025-12-02T18:17:30+00:00,LOCO_04,PARKING,,,
2537.5,2025-12-02T18:17:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
2537.5,2025-12-02T18:17:30+00:00,LOCO_04,MOVING,track_19,retrofitted1,
2540.0,2025-12-02T18:20:00+00:00,LOCO_02,MOVING,retrofit2,WS_02,
2546.5,2025-12-02T18:26:30+00:00,LOCO_04,MOVING,retrofitted1,parking15,
2551.0,2025-12-02T18:31:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2556.0,2025-12-02T18:36:00+00:00,LOCO_02,MOVING,track_19,collection3,
2584.0,2025-12-02T19:04:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
2589.0,2025-12-02T19:09:00+00:00,LOCO_01,MOVING,collection1,retrofit1,
2597.5,2025-12-02T19:17:30+00:00,LOCO_03,MOVING,retrofit2,track_19,
2602.5,2025-12-02T19:22:30+00:00,LOCO_03,PARKING,,,
2602.5,2025-12-02T19:22:30+00:00,LOCO_03,MOVING,track_19,WS_03,
2609.5,2025-12-02T19:29:30+00:00,LOCO_03,MOVING,WS_03,retrofitted1,
2612.0,2025-12-02T19:32:00+00:00,LOCO_04,MOVING,parking15,track_19,
2614.5,2025-12-02T19:34:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
2616.0,2025-12-02T19:36:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2619.5,2025-12-02T19:39:30+00:00,LOCO_03,MOVING,track_19,WS_01,
2621.0,2025-12-02T19:41:00+00:00,LOCO_02,MOVING,collection3,retrofit2,
2626.5,2025-12-02T19:46:30+00:00,LOCO_03,MOVING,WS_01,retrofitted1,
2631.5,2025-12-02T19:51:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
2636.5,2025-12-02T19:56:30+00:00,LOCO_03,MOVING,track_19,WS_02,
2643.5,2025-12-02T20:03:30+00:00,LOCO_03,MOVING,WS_02,retrofitted1,
2648.5,2025-12-02T20:08:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
2655.5,2025-12-02T20:15:30+00:00,LOCO_03,MOVING,track_19,retrofit1,
2658.0,2025-12-02T20:18:00+00:00,LOCO_01,MOVING,retrofit1,track_19,
2663.0,2025-12-02T20:23:00+00:00,LOCO_01,PARKING,,,
2663.0,2025-12-02T20:23:00+00:00,LOCO_01,MOVING,track_19,collection2,
2663.5,2025-12-02T20:23:30+00:00,LOCO_03,MOVING,retrofit1,WS_03,
2674.0,2025-12-02T20:34:00+00:00,LOCO_04,MOVING,track_19,retrofit2,
2674.5,2025-12-02T20:34:30+00:00,LOCO_03,MOVING,WS_03,track_19,
2681.5,2025-12-02T20:41:30+00:00,LOCO_03,MOVING,track_19,retrofit1,
2682.0,2025-12-02T20:42:00+00:00,LOCO_04,MOVING,retrofit2,WS_01,
2689.5,2025-12-02T20:49:30+00:00,LOCO_03,MOVING,retrofit1,WS_02,
2690.0,2025-12-02T20:50:00+00:00,LOCO_02,MOVING,retrofit2,track_19,
2693.0,2025-12-02T20:53:00+00:00,LOCO_04,MOVING,WS_01,track_19,
2695.0,2025-12-02T20:55:00+00:00,LOCO_02,PARKING,,,
2695.0,2025-12-02T20:55:00+00:00,LOCO_02,MOVING,track_19,collection1,
2698.0,2025-12-02T20:58:00+00:00,LOCO_04,ALLOCATED,,,batch_transport
2698.0,2025-12-02T20:58:00+00:00,LOCO_04,MOVING,track_19,retrofitted1,
2700.5,2025-12-02T21:00:30+00:00,LOCO_03,MOVING,WS_02,track_19,
2705.5,2025-12-02T21:05:30+00:00,LOCO_03,MOVING,track_19,collection3,
2707.0,2025-12-02T21:07:00+00:00,LOCO_04,MOVING,retrofitted1,parking2,
2717.5,2025-12-02T21:17:30+00:00,LOCO_04,MOVING,parking2,track_19,
2723.0,2025-12-02T21:23:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
2726.0,2025-12-02T21:26:00+00:00,LOCO_01,MOVING,collection2,retrofit1,
2735.0,2025-12-02T21:35:00+00:00,LOCO_04,MOVING,track_19,WS_03,
2742.0,2025-12-02T21:42:00+00:00,LOCO_04,MOVING,WS_03,retrofitted1,
2747.0,2025-12-02T21:47:00+00:00,LOCO_04,MOVING,retrofitted1,track_19,
2752.0,2025-12-02T21:52:00+00:00,LOCO_04,ALLOCATED,,,batch_transport
2752.0,2025-12-02T21:52:00+00:00,LOCO_04,MOVING,track_19,retrofitted1,
2755.0,2025-12-02T21:55:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2759.0,2025-12-02T21:59:00+00:00,LOCO_04,MOVING,retrofitted1,parking6,
2762.0,2025-12-02T22:02:00+00:00,LOCO_02,MOVING,collection1,retrofit1,
2765.5,2025-12-02T22:05:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
2765.5,2025-12-02T22:05:30+00:00,LOCO_04,MOVING,parking6,track_19,
2770.5,2025-12-02T22:10:30+00:00,LOCO_03,MOVING,collection3,retrofit2,
2772.5,2025-12-02T22:12:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
2780.5,2025-12-02T22:20:30+00:00,LOCO_04,MOVING,retrofit2,WS_03,
2789.0,2025-12-02T22:29:00+00:00,LOCO_01,MOVING,retrofit1,track_19,
2791.5,2025-12-02T22:31:30+00:00,LOCO_04,MOVING,WS_03,track_19,
2794.0,2025-12-02T22:34:00+00:00,LOCO_01,PARKING,,,
2794.0,2025-12-02T22:34:00+00:00,LOCO_01,MOVING,track_19,WS_01,
2796.5,2025-12-02T22:36:30+00:00,LOCO_04,MOVING,track_19,WS_02,
2801.0,2025-12-02T22:41:00+00:00,LOCO_01,MOVING,WS_01,retrofitted1,
2803.5,2025-12-02T22:43:30+00:00,LOCO_04,MOVING,WS_02,retrofitted1,
2806.0,2025-12-02T22:46:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
2808.5,2025-12-02T22:48:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
2811.0,2025-12-02T22:51:00+00:00,LOCO_01,MOVING,track_19,collection2,
2813.5,2025-12-02T22:53:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
2813.5,2025-12-02T22:53:30+00:00,LOCO_04,MOVING,track_19,retrofitted1,
2820.5,2025-12-02T23:00:30+00:00,LOCO_04,MOVING,retrofitted1,parking3,
2827.0,2025-12-02T23:07:00+00:00,LOCO_04,MOVING,parking3,track_19,
2834.0,2025-12-02T23:14:00+00:00,LOCO_04,MOVING,track_19,retrofit1,
2837.0,2025-12-02T23:17:00+00:00,LOCO_02,MOVING,retrofit1,track_19,
2839.5,2025-12-02T23:19:30+00:00,LOCO_03,MOVING,retrofit2,track_19,
2842.0,2025-12-02T23:22:00+00:00,LOCO_02,PARKING,,,
2842.0,2025-12-02T23:22:00+00:00,LOCO_04,MOVING,retrofit1,WS_01,
2844.0,2025-12-02T23:24:00+00:00,LOCO_02,MOVING,track_19,retrofit2,
2844.5,2025-12-02T23:24:30+00:00,LOCO_03,PARKING,,,
2844.5,2025-12-02T23:24:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
2844.5,2025-12-02T23:24:30+00:00,LOCO_03,MOVING,track_19,retrofitted1,
2851.5,2025-12-02T23:31:30+00:00,LOCO_03,MOVING,retrofitted1,parking10,
2852.0,2025-12-02T23:32:00+00:00,LOCO_02,MOVING,retrofit2,WS_02,
2853.0,2025-12-02T23:33:00+00:00,LOCO_04,MOVING,WS_01,track_19,
2858.0,2025-12-02T23:38:00+00:00,LOCO_04,MOVING,track_19,collection1,
2863.0,2025-12-02T23:43:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2868.0,2025-12-02T23:48:00+00:00,LOCO_02,MOVING,track_19,collection3,
2871.0,2025-12-02T23:51:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
2876.0,2025-12-02T23:56:00+00:00,LOCO_01,MOVING,collection2,retrofit2,
2913.0,2025-12-03T00:33:00+00:00,LOCO_03,MOVING,parking10,track_19,
2918.0,2025-12-03T00:38:00+00:00,LOCO_04,ALLOCATED,,,batch_transport
2923.0,2025-12-03T00:43:00+00:00,LOCO_04,MOVING,collection1,retrofit1,
2928.0,2025-12-03T00:48:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2931.0,2025-12-03T00:51:00+00:00,LOCO_02,MOVING,collection3,retrofit2,
2945.0,2025-12-03T01:05:00+00:00,LOCO_01,MOVING,retrofit2,track_19,
2950.0,2025-12-03T01:10:00+00:00,LOCO_01,PARKING,,,
2950.0,2025-12-03T01:10:00+00:00,LOCO_01,MOVING,track_19,WS_03,
2957.0,2025-12-03T01:17:00+00:00,LOCO_01,MOVING,WS_03,retrofitted1,
2962.0,2025-12-03T01:22:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
2967.0,2025-12-03T01:27:00+00:00,LOCO_01,MOVING,track_19,WS_01,
2973.0,2025-12-03T01:33:00+00:00,LOCO_03,MOVING,track_19,WS_02,
2974.0,2025-12-03T01:34:00+00:00,LOCO_01,MOVING,WS_01,retrofitted1,
2979.0,2025-12-03T01:39:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
2980.0,2025-12-03T01:40:00+00:00,LOCO_03,MOVING,WS_02,retrofitted1,
2984.0,2025-12-03T01:44:00+00:00,LOCO_01,MOVING,track_19,collection2,
2985.0,2025-12-03T01:45:00+00:00,LOCO_03,MOVING,retrofitted1,track_19,
2992.0,2025-12-03T01:52:00+00:00,LOCO_04,MOVING,retrofit1,track_19,
2992.0,2025-12-03T01:52:00+00:00,LOCO_03,MOVING,track_19,retrofit1,
2994.0,2025-12-03T01:54:00+00:00,LOCO_02,MOVING,retrofit2,track_19,
2997.0,2025-12-03T01:57:00+00:00,LOCO_04,PARKING,,,
2997.0,2025-12-03T01:57:00+00:00,LOCO_04,ALLOCATED,,,batch_transport
2997.0,2025-12-03T01:57:00+00:00,LOCO_04,MOVING,track_19,retrofitted1,
2999.0,2025-12-03T01:59:00+00:00,LOCO_02,PARKING,,,
3000.0,2025-12-03T02:00:00+00:00,LOCO_03,MOVING,retrofit1,WS_03,
3001.0,2025-12-03T02:01:00+00:00,LOCO_02,MOVING,track_19,retrofit2,
3004.0,2025-12-03T02:04:00+00:00,LOCO_04,MOVING,retrofitted1,parking11,
3009.0,2025-12-03T02:09:00+00:00,LOCO_02,MOVING,retrofit2,WS_01,
3011.0,2025-12-03T02:11:00+00:00,LOCO_03,MOVING,WS_03,track_19,
3018.0,2025-12-03T02:18:00+00:00,LOCO_03,MOVING,track_19,retrofit1,
3020.0,2025-12-03T02:20:00+00:00,LOCO_02,MOVING,WS_01,track_19,
3025.0,2025-12-03T02:25:00+00:00,LOCO_02,MOVING,track_19,collection1,
3026.0,2025-12-03T02:26:00+00:00,LOCO_03,MOVING,retrofit1,WS_02,
3037.0,2025-12-03T02:37:00+00:00,LOCO_03,MOVING,WS_02,track_19,
3042.0,2025-12-03T02:42:00+00:00,LOCO_03,MOVING,track_19,collection3,
3044.0,2025-12-03T02:44:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3047.0,2025-12-03T02:47:00+00:00,LOCO_01,MOVING,collection2,retrofit2,
3065.5,2025-12-03T03:05:30+00:00,LOCO_04,MOVING,parking11,track_19,
3085.0,2025-12-03T03:25:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
3094.0,2025-12-03T03:34:00+00:00,LOCO_02,MOVING,collection1,retrofit1,
3102.0,2025-12-03T03:42:00+00:00,LOCO_03,ALLOCATED,,,batch_transport
3107.0,2025-12-03T03:47:00+00:00,LOCO_03,MOVING,collection3,retrofit2,
3110.0,2025-12-03T03:50:00+00:00,LOCO_01,MOVING,retrofit2,track_19,
3115.0,2025-12-03T03:55:00+00:00,LOCO_01,PARKING,,,
3115.0,2025-12-03T03:55:00+00:00,LOCO_01,MOVING,track_19,WS_03,
3122.0,2025-12-03T04:02:00+00:00,LOCO_01,MOVING,WS_03,retrofitted1,
3125.5,2025-12-03T04:05:30+00:00,LOCO_04,MOVING,track_19,WS_01,
3127.0,2025-12-03T04:07:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3132.0,2025-12-03T04:12:00+00:00,LOCO_01,MOVING,track_19,WS_02,
3132.5,2025-12-03T04:12:30+00:00,LOCO_04,MOVING,WS_01,retrofitted1,
3137.5,2025-12-03T04:17:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
3139.0,2025-12-03T04:19:00+00:00,LOCO_01,MOVING,WS_02,retrofitted1,
3142.5,2025-12-03T04:22:30+00:00,LOCO_04,MOVING,track_19,collection2,
3144.0,2025-12-03T04:24:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3149.0,2025-12-03T04:29:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3149.0,2025-12-03T04:29:00+00:00,LOCO_01,MOVING,track_19,retrofitted1,
3157.0,2025-12-03T04:37:00+00:00,LOCO_01,MOVING,retrofitted1,parking5,
3165.5,2025-12-03T04:45:30+00:00,LOCO_01,MOVING,parking5,track_19,
3172.5,2025-12-03T04:52:30+00:00,LOCO_01,MOVING,track_19,retrofit2,
3175.0,2025-12-03T04:55:00+00:00,LOCO_02,MOVING,retrofit1,track_19,
3176.0,2025-12-03T04:56:00+00:00,LOCO_03,MOVING,retrofit2,track_19,
3180.0,2025-12-03T05:00:00+00:00,LOCO_02,PARKING,,,
3180.5,2025-12-03T05:00:30+00:00,LOCO_01,MOVING,retrofit2,WS_03,
3181.0,2025-12-03T05:01:00+00:00,LOCO_03,PARKING,,,
3182.0,2025-12-03T05:02:00+00:00,LOCO_02,MOVING,track_19,retrofit1,
3183.0,2025-12-03T05:03:00+00:00,LOCO_03,MOVING,track_19,retrofit2,
3190.0,2025-12-03T05:10:00+00:00,LOCO_02,MOVING,retrofit1,WS_01,
3191.0,2025-12-03T05:11:00+00:00,LOCO_03,MOVING,retrofit2,WS_02,
3191.5,2025-12-03T05:11:30+00:00,LOCO_01,MOVING,WS_03,track_19,
3196.5,2025-12-03T05:16:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
3196.5,2025-12-03T05:16:30+00:00,LOCO_01,MOVING,track_19,retrofitted1,
3201.0,2025-12-03T05:21:00+00:00,LOCO_02,MOVING,WS_01,track_19,
3202.0,2025-12-03T05:22:00+00:00,LOCO_03,MOVING,WS_02,track_19,
3202.5,2025-12-03T05:22:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
3205.5,2025-12-03T05:25:30+00:00,LOCO_01,MOVING,retrofitted1,parking6,
3205.5,2025-12-03T05:25:30+00:00,LOCO_04,MOVING,collection2,retrofit1,
3206.0,2025-12-03T05:26:00+00:00,LOCO_02,MOVING,track_19,collection1,
3207.0,2025-12-03T05:27:00+00:00,LOCO_03,MOVING,track_19,collection3,
3216.0,2025-12-03T05:36:00+00:00,LOCO_01,MOVING,parking6,track_19,
3252.0,2025-12-03T06:12:00+00:00,LOCO_01,MOVING,track_19,WS_03,
3259.0,2025-12-03T06:19:00+00:00,LOCO_01,MOVING,WS_03,retrofitted1,
3264.0,2025-12-03T06:24:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3266.0,2025-12-03T06:26:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
3267.0,2025-12-03T06:27:00+00:00,LOCO_03,ALLOCATED,,,batch_transport
3268.5,2025-12-03T06:28:30+00:00,LOCO_04,MOVING,retrofit1,track_19,
3269.0,2025-12-03T06:29:00+00:00,LOCO_01,MOVING,track_19,WS_01,
3272.0,2025-12-03T06:32:00+00:00,LOCO_03,MOVING,collection3,retrofit1,
3273.5,2025-12-03T06:33:30+00:00,LOCO_04,PARKING,,,
3273.5,2025-12-03T06:33:30+00:00,LOCO_04,MOVING,track_19,WS_02,
3275.0,2025-12-03T06:35:00+00:00,LOCO_02,MOVING,collection1,retrofit2,
3276.0,2025-12-03T06:36:00+00:00,LOCO_01,MOVING,WS_01,retrofitted1,
3280.5,2025-12-03T06:40:30+00:00,LOCO_04,MOVING,WS_02,retrofitted1,
3281.0,2025-12-03T06:41:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3285.5,2025-12-03T06:45:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
3286.0,2025-12-03T06:46:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3286.0,2025-12-03T06:46:00+00:00,LOCO_01,MOVING,track_19,retrofitted1,
3292.5,2025-12-03T06:52:30+00:00,LOCO_04,MOVING,track_19,retrofit1,
3293.0,2025-12-03T06:53:00+00:00,LOCO_01,MOVING,retrofitted1,parking7,
3299.5,2025-12-03T06:59:30+00:00,LOCO_01,MOVING,parking7,track_19,
3300.5,2025-12-03T07:00:30+00:00,LOCO_04,MOVING,retrofit1,WS_03,
3304.5,2025-12-03T07:04:30+00:00,LOCO_01,MOVING,track_19,collection2,
3311.5,2025-12-03T07:11:30+00:00,LOCO_04,MOVING,WS_03,track_19,
3318.5,2025-12-03T07:18:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
3326.5,2025-12-03T07:26:30+00:00,LOCO_04,MOVING,retrofit2,WS_01,
3337.5,2025-12-03T07:37:30+00:00,LOCO_04,MOVING,WS_01,track_19,
